drugBank_id,Smiles,cancer
DB08912,CC(C)(C)C1=NC(=C(S1)C1=NC(N)=NC=C1)C1=C(F)C(NS(=O)(=O)C2=C(F)C=CC=C2F)=CC=C1,1
DB08913,[Cl-].[Cl-].[223Ra++],1
DB08916,CN(C)C\C=C\C(=O)NC1=C(O[C@H]2CCOC2)C=C2N=CN=C(NC3=CC(Cl)=C(F)C=C3)C2=C1,1
DB08918,CCN(CC)C(=O)[C@]1(C[C@H]1CN)C1=CC=CC=C1,0
DB08930,[H][C@]12CN3C=C(C(=O)NCC4=CC=C(F)C=C4F)C(=O)C(O)=C3C(=O)N1[C@H](C)CCO2,0
DB08931,COC(=O)N(C)C1=C(N)N=C(N=C1N)C1=NN(CC2=C(F)C=CC=C2)C2=C1C=CC=N2,0
DB08932,CCCNS(=O)(=O)NC1=C(C(OCCOC2=NC=C(Br)C=N2)=NC=N1)C1=CC=C(Br)C=C1,0
DB08933,ClC1=CC(Cl)=C(C=C1)[C@@H]1CS\C(S1)=C(\C#N)N1C=CN=C1,0
DB08941,C[C@H](COC1=CC=CC=C1)N[C@H](C)[C@@H](O)C1=CC=C(O)C=C1,0
DB08943,ClC1=CC(Cl)=C(C=C1)C(CN1C=CN=C1)OCC1=C(Cl)C=CC=C1Cl,0
DB08949,O=C(O[C@H]1[C@H](OC(=O)C2=CC=CN=C2)[C@@H](OC(=O)C2=CC=CN=C2)[C@H](OC(=O)C2=CC=CN=C2)[C@H](OC(=O)C2=CC=CN=C2)[C@@H]1OC(=O)C1=CC=CN=C1)C1=CC=CN=C1,0
DB08950,O=C(NC1CCN(CCC2=CNC3=C2C=CC=C3)CC1)C1=CC=CC=C1,0
DB08958,CCCCC(CC)CN1CN(CC(CC)CCCC)CC(C)(N)C1,0
DB08965,[H]C1(OC(=O)[C@]([H])(C(C)C)N(C)C(=O)C([H])(OC(=O)[C@]([H])(C(C)C)N(C)C(=O)C([H])(OC(=O)[C@]([H])(C(C)C)N(C)C1=O)C(C)C)C(C)C)C(C)C,0
DB08976,OCC(O)COC(=O)C1=CC=CC=C1NC1=CC=NC2=C(C=CC=C12)C(F)(F)F,0
DB09009,CCCNC(C)C(=O)NC1=C(SC=C1C)C(=O)OC,0
DB09026,COCCCOC1=C(OC)C=CC(C[C@@H](C[C@H](N)[C@@H](O)C[C@@H](C(C)C)C(=O)NCC(C)(C)C(N)=O)C(C)C)=C1,0
DB09030,[H][C@@]12C[C@]3([H])C[C@@H](CC[C@@]3([H])[C@H](\C=C\C3=CC=C(C=N3)C3=CC(F)=CC=C3)[C@]1([H])[C@@H](C)OC2=O)NC(=O)OCC,0
DB09031,CCCCCCCCCCCCCCCCOP([O-])(=O)OCC[N+](C)(C)C,0
DB09034,[H][C@@]1(C)CCN(CCN1C(=O)C1=C(C=CC(C)=C1)N1N=CC=N1)C1=NC2=C(O1)C=CC(Cl)=C2,0
DB09039,CCCCCCCC(=O)N[C@H](CN1CCCC1)[C@H](O)C1=CC=C2OCCOC2=C1,0
DB09042,CN1N=NC(=N1)C1=CC=C(C=N1)C1=CC=C(C=C1F)N1C[C@H](COP(O)(O)=O)OC1=O,0
DB09053,NC1=NC=NC2=C1C(=NN2[C@@H]1CCCN(C1)C(=O)C=C)C1=CC=C(OC2=CC=CC=C2)C=C1,1
DB09054,[H][C@@](CC)(NC1=NC=NC2=C1N=CN2)C1=NC2=CC=CC(F)=C2C(=O)N1C1=CC=CC=C1,1
DB09055,CC1=[N+]([O-])C=C(N=C1)C(O)=O,0
DB09056,[H]C(C)(CN1C[C@]([H])(C)O[C@]([H])(C)C1)CC1=CC=C(C=C1)C(C)(C)CC,0
DB09060,NC(=O)[C@@H]1CC[C@@H]2CN1C(=O)N2OS(O)(=O)=O,0
DB09063,CC(C)OC1=C(NC2=NC=C(Cl)C(N2)=NC2=CC=CC=C2S(=O)(=O)C(C)C)C=C(C)C(=C1)C1CCNCC1,1
DB09064,CC(C)(OC1=CC=C(C=C1)C1CC1(Cl)Cl)C(O)=O,0
DB09069,COC1=C(OC)C(OC)=C(CN2CCNCC2)C=C1,0
DB09071,CCC(=O)NC[C@@H]1C[C@H]1C1=CC=CC2=C1CCO2,0
DB09072,[Na+].OCCCC([O-])=O,0
DB09073,CC(=O)C1=C(C)C2=CN=C(NC3=NC=C(C=C3)N3CCNCC3)N=C2N(C2CCCC2)C1=O,1
DB09074,FC1=CC=C(CC2=NNC(=O)C3=CC=CC=C23)C=C1C(=O)N1CCN(CC1)C(=O)C1CC1,1
DB09076,OC(C1=CC=CC=C1)(C1=CC=CC=C1)C12CC[N+](CCOCC3=CC=CC=C3)(CC1)CC2,0
DB09078,COC1=C(C=C2C(OC3=CC=C(NC(=O)NC4CC4)C(Cl)=C3)=CC=NC2=C1)C(N)=O,1
DB09079,COC(=O)C1=CC=C2C(NC(=O)\C2=C(/NC2=CC=C(C=C2)N(C)C(=O)CN2CCN(C)CC2)C2=CC=CC=C2)=C1,1
DB09080,COC1=CC=C(CC(C)(C)NC[C@H](O)C2=C3OCC(=O)NC3=CC(O)=C2)C=C1,0
DB09082,OCC1=C(O)C=CC(=C1)[C@@H](O)CNCCCCCCOCCOCC1=C(Cl)C=CC=C1Cl,0
DB09084,CN(C)CCCOC1=NN(CC2=CC=CC=C2)C2=CC=CC=C12,0
DB09085,CCCCNC1=CC=C(C=C1)C(=O)OCCN(C)C,0
DB09089,CCC(COC(=O)C1=CC(OC)=C(OC)C(OC)=C1)(N(C)C)C1=CC=CC=C1,0
DB09096,O=C(OOC(=O)C1=CC=CC=C1)C1=CC=CC=C1,0
DB09097,[H][C@]12C[C@@H](CN(CCC)[C@]1([H])CC1=CC=CC(O)=C1C2)NS(=O)(=O)N(CC)CC,0
DB09101,[H][C@@](CO)(C(C)C)N1C=C(C(O)=O)C(=O)C2=C1C=C(OC)C(CC1=C(F)C(Cl)=CC=C1)=C2,0
DB09112,ON=O,0
DB09116,[Ca++].[N-]=C=[N-],0
DB09117,CC1OC(C)OC(C)O1,0
DB09118,CC(C)(C)C(O)\C=C\C1=CC2=C(OCO2)C=C1,0
DB09119,CC(=O)O[C@H]1CC2=CC=CC=C2N(C(N)=O)C2=CC=CC=C12,0
DB09121,OC[C@H]1O[C@H](S[Au])[C@H](O)[C@@H](O)[C@@H]1O,0
DB09123,[H][C@@]12CC[C@@](O)(CC#N)[C@@]1(C)CCC1=C3CCC(=O)C=C3CC[C@@]21[H],0
DB09125,[K+].[K+].[K+].OC(CC([O-])=O)(CC([O-])=O)C([O-])=O,0
DB09128,O=C1NC2=CC(OCCCCN3CCN(CC3)C3=C4C=CSC4=CC=C3)=CC=C2C=C1,0
DB09129,[Cl-].[Cl-].[Cl-].[Cr+3],0
DB09137,[Tc].CC1=CC(C)=C(Br)C(C)=C1NC(=O)CN(CC(O)=O)CC(O)=O,0
DB09142,CSCC[C@H](NC(=O)[C@H](CC1=CC=C(OS(O)(=O)=O)C=C1)NC(=O)[C@@H](N)CC(O)=O)C(=O)NCC(=O)N[C@@H](CC1=CNC2=CC=CC=C12)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CC1=CC=CC=C1)C(N)=O,0
DB09143,[H][C@]1(C)CN(C[C@@]([H])(C)O1)C1=CC=C(NC(=O)C2=CC=CC(=C2C)C2=CC=C(OC(F)(F)F)C=C2)C=N1,1
DB09148,CNC1=CC=C(\C=C\C2=CC=C(OCCOCCOCC[18F])C=C2)C=C1,0
DB09149,[H]N(C1=C([H])C([H])=C(\C([H])=C(/[H])C2=C([H])N=C(OC([H])([H])C([H])([H])OC([H])([H])C([H])([H])OC([H])([H])C([H])([H])[18F])C([H])=C2[H])C([H])=C1[H])C([H])([H])[H],0
DB09153,[Na+].[Cl-],0
DB09154,[Na+].[Na+].[Na+].OC(CC([O-])=O)(CC([O-])=O)C([O-])=O,0
DB09165,[99Tc+4].[O-]P([O-])(=O)OP([O-])([O-])=O,0
DB09167,CN(C)CC\C=C1/C2=CC=CC=C2CSC2=CC=CC=C12,0
DB09183,COC1=C(C=C(C=C1C1=CC2=CC=C(NS(C)(=O)=O)C=C2C=C1)N1C=CC(=O)NC1=O)C(C)(C)C,0
DB09185,CCOC1=CC=CC=C1OCC1CNCCO1,0
DB09195,[H][C@@]12CCC[C@]1([H])C1=NN=C(CCN3CCN(CC3)C3=CC=CC(=C3)C(F)(F)F)N1C2,0
DB09205,CC(C)C1=C(OCCN(C)C)C=C(C)C(OC(C)=O)=C1,0
DB09216,CC1=C(Cl)C=CC=C1NC1=CC=CC=C1C(O)=O,0
DB09219,OC1=CC=C(C=C1)C1(OC2=CC=CC=C2NC1=O)C1=CC=C(O)C=C1,0
DB09220,[O-][N+](=O)OCCNC(=O)C1=CC=CN=C1,0
DB09225,CN(C)CCOC1=CC2=CC=CC=C2SC2=CC=C(Cl)C=C12,0
DB09238,COC(=O)C1=C(C)NC(C)=C(C1C1=CC(=CC=C1)N(=O)=O)C(=O)OCCN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=CC=C1,0
DB09239,[H]N1C(C)=C([C@H](C2=CC(=CC=C2)[N+]([O-])=O)C(C(=O)OCCCN2CCC(CC2)(C2=CC=CC=C2)C2=CC=CC=C2)=C1C)C(=O)OC,0
DB09242,COC1=NC(C)=NC(Cl)=C1NC1=NCCN1,0
DB09244,CC1=CC=C2N3CCNC4CCCC(=C34)C2=C1,1
DB09256,FC1=CN(C2CCCO2)C(=O)NC1=O,1
DB09257,OC1=CC(=O)NC=C1Cl,1
DB09267,[Sr++].[Sr++].[O-]C(=O)CN(CC([O-])=O)C1=C(C#N)C(CC([O-])=O)=C(S1)C([O-])=O,0
DB09268,OS(=O)(=O)OC1=CC=C(C=C1)C(C1=CC=C(OS(O)(=O)=O)C=C1)C1=CC=CC=N1,0
DB09272,COC1=CC=C(CN([C@@H](C)C2=NC(=CN2)C2=CC=CC=C2)C(=O)[C@@H](N)CC2=C(C)C=C(C=C2C)C(N)=O)C=C1C(O)=O,0
DB09274,[H][C@@]12CC[C@@H](C)[C@]3([H])CC[C@@]4(C)OO[C@@]13[C@]([H])(O[C@@H](OC(=O)CCC(O)=O)[C@@H]2C)O4,1
DB09275,[K+].[K+].[K+].[K+].[K+].[Bi+3].[O-]C(=O)CC([O-])(CC([O-])=O)C([O-])=O.[O-]C(=O)CC([O-])(CC([O-])=O)C([O-])=O,0
DB09278,[C],0
DB09280,CC1=CC=C(NC(=O)C2(CC2)C2=CC=C3OC(F)(F)OC3=C2)N=C1C1=CC(=CC=C1)C(O)=O,0
DB09281,[Mg++].[Mg++].[O-][Si](=O)O[Si]([O-])([O-])O[Si]([O-])=O,0
DB09282,CCOC(=O)[N-]C1=C[N+](=NO1)N1CCOCC1,0
DB09293,[131I-],0
DB09296,COC(=O)N[C@@H](C(C)C)C(=O)N1CCC[C@H]1C(=O)NC1=CC=C(C=C1)[C@@H]1CC[C@H](N1C1=CC=C(C=C1)C(C)(C)C)C1=CC=C(NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)OC)C(C)C)C=C1,0
DB09321,O=[Zn],0
DB09325,[F-].[Na+],0
DB09327,O=C1NC=CC(=O)N1.FC1=CN(C2CCCO2)C(=O)NC1=O,1
DB09330,COC1=C(NC2=NC=CC(=N2)C2=CN(C)C3=C2C=CC=C3)C=C(NC(=O)C=C)C(=C1)N(C)CCN(C)C,1
DB09343,ClC1=C(CN2CCCC2=N)NC(=O)NC1=O,1
DB09357,CC(C)(CO)[C@@H](O)C(=O)NCCCO,0
DB09394,OP(O)(O)=O,0
DB09397,[99Tc].S1SSSSSSS1,0
DB09407,[Mg++].[Cl-].[Cl-],0
DB09413,[K+].OP(O)([O-])=O,0
DB09414,[K+].[K+].OP([O-])([O-])=O,0
DB09418,[K+].[O-][Cl](=O)(=O)=O,0
DB09420,[123I-],0
DB09449,[Na+].OP(O)([O-])=O,0
DB09462,OCC(O)CO,0
DB09480,CC(C)NC(C)CC1=CC=C([123I])C=C1,0
DB09483,[K+].CC(O)C([O-])=O,0
DB09484,[Na+].[Na+].[O-]P([O-])(F)=O,0
DB09488,[H]\C(CN1CCCC1)=C(\C1=CC=C(C)C=C1)C1=CC=CC(=N1)C(\[H])=C(/[H])C(O)=O,0
DB09496,[H]\C(=C(\[H])C1=CC=C(OC)C=C1)C(=O)OCC(CC)CCCC,0
DB09499,OS(O)(=O)=S,0
DB09501,N.[Fe+3].OC(=O)CC(O)(CC(O)=O)C(O)=O,0
DB09502,[H]C(=O)[C@H]([18F])[C@@H](O)[C@H](O)[C@H](O)CO,0
DB09516,COC1=CC=C(O)C=C1,1
DB09536,O=[Ti]=O,0
DB09546,OS(O)(=O)=O.NC(=N)NCC1=CC([123I])=CC=C1.NC(=N)NCC1=CC([123I])=CC=C1,0
DB09555,OC(=O)\C=C/C(O)=O.CN(C)CC[C@@H](C1=CC=C(Cl)C=C1)C1=CC=CC=N1,0
DB09561,[Na+].[Na+].OCC(O)COP([O-])([O-])=O,0
DB09563,C[N+](C)([11CH3])CCO,0
DB09570,CC(C)C[C@H](NC(=O)CNC(=O)C1=CC(Cl)=CC=C1Cl)B(O)O,1
DB11081,Cl[Al](Cl)Cl,0
DB11085,OC1=CC(O)=CC=C1,0
DB11089,CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(O)(=O)=O,0
DB11093,[Ca++].[Ca++].[Ca++].OC(CC([O-])=O)(CC([O-])=O)C([O-])=O.OC(CC([O-])=O)(CC([O-])=O)C([O-])=O,0
DB11102,CC(=O)N[C@@H](CC1=CC=C(O)C=C1)C(O)=O,0
DB11110,[Mg++].[Mg++].[Mg++].OC(CC([O-])=O)(CC([O-])=O)C([O-])=O.OC(CC([O-])=O)(CC([O-])=O)C([O-])=O,0
DB11119,[Na+].[I-],0
DB11121,CC1=CC(O)=CC(C)=C1Cl,0
DB11136,[Cr],0
DB11145,OC1=CC=CC2=C1N=CC=C2,0
DB11153,[OH-].[K+],0
DB11156,[H]\C(=C(\[H])C1=NCCCN1C)C1=CC=CS1,0
DB11164,CCOC(=O)[C@H](CS)NCCN[C@@H](CS)C(=O)OCC,0
DB11180,CCOCCP(CCOCC)CCP(CCOCC)CCOCC,0
DB11189,[Mg++].NCC([O-])=O.NCC([O-])=O,0
DB11210,[Fe++].NCC([O-])=O.NCC([O-])=O,0
DB11235,COC1=CC=C(CN(CCN(C)C)C2=NC=CC=N2)C=C1,0
DB11273,[H][C@@]12CCCN1C(=O)[C@H](C(C)C)N1C(=O)[C@](NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)[C@@]4([H])C3)(O[C@@]21O)C(C)C,0
DB11274,[H][C@@]12CCCN1C(=O)[C@H](CC(C)C)N1C(=O)[C@](NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)[C@@]4([H])C3)(O[C@@]21O)C(C)C,0
DB11278,C[C@@H]([C@H](O)C1=CC=CC=C1)N(C)C,0
DB11327,[O-][N+]1=CC=CC=C1SSC1=CC=CC=[N+]1[O-],1
DB11328,CCCCC(CC)CCC(CC(C)C)OS(O)(=O)=O,0
DB11348,[Ca++].[Ca++].[Ca++].[O-]P([O-])([O-])=O.[O-]P([O-])([O-])=O,0
DB11362,CC(C)N(CCCCOCC(=O)NS(C)(=O)=O)C1=NC(C2=CC=CC=C2)=C(N=C1)C1=CC=CC=C1,0
DB11363,CCC1=CC2=C(C=C1N1CCC(CC1)N1CCOCC1)C(C)(C)C1=C(C3=CC=C(C=C3N1)C#N)C2=O,1
DB11387,ClC(Cl)Cl,0
DB11512,CN[C@H]1[C@H](O)[C@@H](O)[C@H](CO)O[C@H]1O[C@H]1[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](NC(N)=N)[C@@H](O)[C@@H]2NC(N)=N)O[C@@H](C)[C@]1(O)CO,0
DB11560,OC(=O)CSC1=NN=C(Br)N1C1=CC=C(C2CC2)C2=C1C=CC=C2,0
DB11574,[H][C@]1(CCCN1C(=O)[C@@H](NC(=O)OC)C(C)C)C1=NC=C(N1)C1=CC2=C(C=C1)N1[C@@H](OC3=C(C=CC(=C3)C3=CN=C(N3)[C@]3([H])CCCN3C(=O)[C@@H](NC(=O)OC)C(C)C)C1=C2)C1=CC=CC=C1,0
DB11575,COC1=CC2=NC3=C(CCCCC[C@@H]4C[C@H]4OC(=O)N[C@H](C(=O)N4C[C@@H](C[C@H]4C(=O)N[C@@]4(C[C@H]4C=C)C(=O)NS(=O)(=O)C4CC4)O3)C(C)(C)C)N=C2C=C1,0
DB11581,CC1(C)CCC(CN2CCN(CC2)C2=CC=C(C(=O)NS(=O)(=O)C3=CC=C(NCC4CCOCC4)C(=C3)[N+]([O-])=O)C(OC3=CN=C4NC=CC4=C3)=C2)=C(C1)C1=CC=C(Cl)C=C1,1
DB11586,COC1=CN=C(O[C@@H]2C[C@H](N(C2)C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)N[C@@]2(C[C@H]2C=C)C(=O)NS(=O)(=O)C2CC2)C2=C1C=CC(Cl)=C2,0
DB11590,[Na+].CC[Hg]SC1=CC=CC=C1C([O-])=O,0
DB11591,CCOCCN1C(=NC2=CC=CC=C12)C1CCN(CCC2=CC=C(C=C2)C(C)(C)C(O)=O)CC1,0
DB11596,NC1=NC(=O)C2=C(NC[C@H](CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)N2C=O)N1,0
DB11616,[H][C@]1(N)C[C@]([H])(O[C@@]2([H])C[C@@](O)(CC3=C(O)C4=C(C(O)=C23)C(=O)C2=C(C=CC=C2OC)C4=O)C(=O)CO)O[C@@]([H])(C)[C@@]1([H])O[C@]1([H])CCCCO1,1
DB11630,OC1=CC=CC(=C1)C-1=C2\CCC(=N2)\C(=C2/N\C(\C=C2)=C(/C2=N/C(/C=C2)=C(\C2=CC=C\-1N2)C1=CC(O)=CC=C1)C1=CC(O)=CC=C1)\C1=CC(O)=CC=C1,1
DB11632,CC1=C(C2=NOC(=N2)C2=CC(=C(O)C(O)=C2)[N+]([O-])=O)C(Cl)=[N+]([O-])C(C)=C1Cl,0
DB11637,C[C@]1(COC2=CC=C(C=C2)N2CCC(CC2)OC2=CC=C(OC(F)(F)F)C=C2)CN2C=C(N=C2O1)[N+]([O-])=O,0
DB11640,NC1=CC=NC=C1N,0
DB11641,CC[C@@]12C=CCN3CC[C@@]4([C@H]13)[C@@H](N(C)C1=CC(OC)=C(C=C41)[C@]1(C[C@@H]3C[C@H](C[N@@](C3)CC3=C1NC1=CC=CC=C31)C(C)(F)F)C(=O)OC)[C@](O)([C@@H]2OC(C)=O)C(=O)OC,1
DB11642,ClC1=CC=C(CCCOCCCN2CCCCC2)C=C1,0
DB11644,OC(=O)C1=CC=C2N=C(OC2=C1)C1=CC(Cl)=CC(Cl)=C1,0
DB11651,CN1C(=O)N(C2=C1C=NC1=CC=C(C=C21)C1=CN=C2C=CC=CC2=C1)C1=CC=C(C=C1)C(C)(C)C#N,1
DB11652,CC1=CC(NC2=NC=NC3=CC=C(NC4=NC(C)(C)CO4)C=C23)=CC=C1OC1=CC2=NC=NN2C=C1,1
DB11660,O[C@H](CC[C@H]1[C@H](O)C[C@H](O)[C@@H]1C\C=C/CCCC(=O)OCCCCO[N+]([O-])=O)CCC1=CC=CC=C1,0
DB11669,CC(C)C[C@H](NC(=O)OC(C)(C)C)[C@@H](O)C(=O)O[C@H]1[C@@H]2OC(=O)O[C@@]22[C@@H](OC(=O)C3=CC=CC=C3)[C@@H]3[C@@]4(CO[C@@H]4C[C@H](O)[C@@]3(C)C(=O)[C@H](OC(C)=O)C(=C1C)C2(C)C)OC(C)=O,1
DB11672,COC1=CC(\C=C\C(=O)CC(=O)\C=C\C2=CC(OC)=C(O)C=C2)=CC=C1O,1
DB11688,CN(CC(N)=O)C(=O)N(CCCl)N=O,1
DB11689,CN1C=NC2=C(F)C(NC3=C(Cl)C=C(Br)C=C3)=C(C=C12)C(=O)NOCCO,1
DB11694,NC1=C2C(SC=C2C2=CC=C(NC(=O)NC3=CC(F)=CC=C3)C=C2)=C(C=N1)C1=CN(CCO)N=C1,1
DB11697,C(CN1CCCC1)OC1=CC=C2NC3=NC=CC(=N3)C3=CC(COC\C=C\COCC1=C2)=CC=C3,1
DB11703,CC#CC(=O)N1CCC[C@H]1C1=NC(=C2N1C=CN=C2N)C1=CC=C(C=C1)C(=O)NC1=CC=CC=N1,1
DB11712,CC(C)(CO)C1=CC2=CC(NC(=O)C3(CC3)C3=CC=C4OC(F)(F)OC4=C3)=C(F)C=C2N1C[C@@H](O)CO,0
DB11716,COCC(O)CN1C=CN=C1[N+]([O-])=O,1
DB11718,COC(=O)N[C@@H](C)CNC1=NC=CC(=N1)C1=CN(N=C1C1=CC(Cl)=CC(NS(C)(=O)=O)=C1F)C(C)C,1
DB11730,CN(C)C(=O)C1=CC2=CN=C(NC3=CC=C(C=N3)N3CCNCC3)N=C2N1C1CCCC1,1
DB11732,CN1CCC(CC1)C(=O)C1=CC=CC(NC(=O)C2=C(F)C=C(F)C=C2F)=N1,0
DB11737,C#CC1=CC=CC(NC2=NC=NC3=CC4=C(OCCOCCOCCO4)C=C23)=C1,1
DB11738,C1CC1C(NC1=NCCO1)C1CC1,0
DB11742,CC(C)(C)C1=CC=C(C=C1)C(=O)CCCN1CCC(CC1)OC(C1=CC=CC=C1)C1=CC=CC=C1,0
DB11751,C[C@H]1CO[C@@H]2CN3C=C(C(=O)NCC4=CC=C(F)C=C4F)C(=O)C(O)=C3C(=O)N12,0
DB11757,[H]\C(=C(\[H])C1=CC(OC)=C(OC)C=C1)C1=NC2=C(N1C)C(=O)N(CC)C(=O)N2CC,0
DB11760,CN1N=CN=C1[C@@H]1[C@H](NC2=C3C1=NNC(=O)C3=CC(F)=C2)C1=CC=C(F)C=C1,1
DB11791,CNC(=O)C1=C(F)C=C(C=C1)C1=NN2C(CC3=CC4=C(C=C3)N=CC=C4)=CN=C2N=C1,1
DB11793,NC(=O)C1=CC=CC2=CN(N=C12)C1=CC=C(C=C1)[C@@H]1CCCNC1,1
DB11795,CC1=NC2=C(C=C(C=C2N1CC1=C(C)C(=CC=C1)C(F)(F)F)N1CCOCC1)C(O)=O,1
DB11799,OC1=C2N(C[C@H]3O[C@@H]4CC[C@@H](C4)N3C2=O)C=C(C(=O)NCC2=C(F)C=C(F)C=C2F)C1=O,0
DB11800,COC1=C(OC)C=C2C(OC3=CC(Cl)=C(NC(=O)NC4=NOC(C)=C4)C=C3)=CC=NC2=C1,1
DB11805,CN1CCN(CCOC2=CC3=C(C(NC4=C(Cl)C=CC5=C4OCO5)=NC=N3)C(OC3CCOCC3)=C2)CC1,1
DB11812,CCC1=C(C)\C2=C\C3=C(C=C)C(C)=C(N3)\C=C3/N=C([C@@H](CCC(O)=O)[C@@H]3C)/C(/CC(=O)N[C@@H](CC(O)=O)C(O)=O)=C3\N\C(=C/C1=N2)C(C)=C3C(O)=O,1
DB11828,CCOC1=C(NC(=O)\C=C\CN(C)C)C=C2C(NC3=CC=C(OCC4=CC=CC=N4)C(Cl)=C3)=C(C=NC2=C1)C#N,1
DB11830,NC1=CC=CC=C1NC(=O)C1=CC=C(CNC2=NC=CC(=N2)C2=CC=CN=C2)C=C1,1
DB11832,CC1(COC2=CC=C3N(C=NC3=C2)C2=CC=C3C=CC=C(N4CCC(N)CC4)C3=N2)COC1,1
DB11841,NC1=CC=CC=C1NC(=O)C1=CC=C(CNC(=O)OCC2=CN=CC=C2)C=C1,1
DB11853,CONC(=O)NC1=CC=C(C=C1)C1=C(CN(C)C)C2=C(S1)N(CC1=C(F)C=CC=C1F)C(=O)N(C2=O)C1=CC=C(OC)N=N1,1
DB11855,CN(CCN1CCC(CC1)OC(=O)NC1=CC=CC=C1C1=CC=CC=C1)C(=O)C1=CC=C(CN2CCC(CC2)C(N)=O)C=C1,0
DB11861,CCNCCS(=O)(=O)NC[C@]1(SC(NC(=O)C(C)(C)C)=NN1C(=O)C(C)(C)C)C1=CC=CC=C1,1
DB11869,C\C=C\C[C@@H](C)C(=O)[C@@H]1N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C(=O)[C@@H](NC1=O)C(C)C)C(C)C,1
DB11886,CCN1CCN(CC1)C1=CC=C(NC2=CC(=NC=N2)N(C)C(=O)NC2=C(Cl)C(OC)=CC(OC)=C2Cl)C=C1,1
DB11891,COC1=CC=C(C=N1)C1=NC(N2CCOCC2)=C2SC(CN(C)C3=NC=C(C=N3)C(=O)NO)=CC2=N1,1
DB11894,CN1C(COC2=CC=C(CC3SC(=O)NC3=O)C=C2)=NC2=CC=C(OC3=CC(C)=C(N)C(C)=C3)C=C12,1
DB11901,CNC(=O)C1=CC=C(C=C1F)N1C(=S)N(C(=O)C11CCC1)C1=CC(=C(N=C1)C#N)C(F)(F)F,1
DB11918,NC1=NC(=O)C2=C(N1)N(C=N2)[C@H]1C[C@H](O)[C@@H](COP(O)(=O)O[C@H]2C[C@@H](O[C@@H]2CO)N2C=NC(N)=NC2=O)O1,1
DB11919,NC1=NC(OCC2=CC=CC=C2)=C2N=CNC2=N1,1
DB11921,[H][C@@]12C[C@@]3([H])[C@]4([H])CCC5=CC(=O)C=C[C@]5(C)[C@@]4([H])[C@@]([H])(O)C[C@]3(C)[C@@]1(N=C(C)O2)C(=O)COC(C)=O,0
DB11941,ClC1=CC(Cl)=C(C=C1)C(=O)NS(=O)(=O)C1=CC=C(Br)S1,1
DB11942,FC(F)(F)C1=CC(=CC(=C1)C1=NN(\C=C/C(=O)NNC2=NC=CN=C2)C=N1)C(F)(F)F,1
DB11943,NC1=NC(N2C=C(C(O)=O)C(=O)C3=CC(F)=C(N4CC(O)C4)C(Cl)=C23)=C(F)C=C1F,0
DB11951,CC1=NC=C(OC[C@]2(C[C@H]2C(=O)NC2=NC=C(F)C=C2)C2=CC=CC(F)=C2)C(C)=N1,0
DB11952,C[C@H](NC1=C2N=CNC2=NC=N1)C1=CC2=CC=CC(Cl)=C2C(=O)N1C1=CC=CC=C1,1
DB11963,COC1=C(NC(=O)\C=C\CN2CCCCC2)C=C2C(NC3=CC(Cl)=C(F)C=C3)=NC=NC2=C1,1
DB11967,CN1C=NC2=C(F)C(NC3=CC=C(Br)C=C3F)=C(C=C12)C(=O)NOCCO,1
DB11973,COC1=C(OC[C@H]2C[C@H]3CN(C)C[C@H]3C2)C=C2N=CN=C(NC3=CC=C(Cl)C(Cl)=C3F)C2=C1,1
DB11978,CN1CC[C@H](C[C@@H]1C1=NC2=CC=CC=C2N1)NC(=O)NC1=CC=C(C=C1)C#N,1
DB11979,COC1=CC=CC(=C1F)C1=C(C)N(CC2=C(C=CC=C2F)C(F)(F)F)C(=O)N(C[C@H](NCCCC(O)=O)C2=CC=CC=C2)C1=O,0
DB11982,OCCONC(=O)C1=C(NC2=C(F)C=C(I)C=C2)N2C=NC=C2C=C1,1
DB11986,CN1CCN(CC1)C1=CC=C(C(=O)NC2=NNC3=CC=C(CC4=CC(F)=CC(F)=C4)C=C23)C(NC2CCOCC2)=C1,1
DB11994,CC(=O)OC1=CC=CC2=C1C(=O)C1=C(OC(C)=O)C=C(C=C1C2=O)C(O)=O,0
DB12001,CCN1CCN(CC2=CC=C(NC3=NC=C(F)C(=N3)C3=CC(F)=C4N=C(C)N(C(C)C)C4=C3)N=C2)CC1,1
